name,wigosid,country code,in OSCAR,longitude,latitude,#received,#expected,default schedule,color code,description,variable,date,center
CACADOR,0-20000-0-86943,BRA,True,-50.98552,-26.81916,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
RIO DO CAMPO,0-20000-0-86944,BRA,True,-50.14639,-26.9375,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
RIO NEGRINHO,0-20000-0-86945,BRA,True,-49.57417,-26.24861,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
INDAIAL (86946-0),0-20000-0-86946,BRA,True,-49.26833,-26.91639,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
ITAPOA,0-20000-0-86947,BRA,True,-48.64167,-26.08139,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
ITAJAI,0-20000-0-86948,BRA,True,-48.76194,-26.95083,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANTA ROSA (86950-0),0-20000-0-86950,BRA,True,-54.47972,-27.89028,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
FREDERICO WESTPHALEN,0-20000-0-86951,BRA,True,-53.42944,-27.39556,588,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANTO AUGUSTO,0-20000-0-86952,BRA,True,-53.79111,-27.85444,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
PALMEIRA DAS MISSOES,0-20000-0-86953,BRA,True,-53.31806,-27.92028,742,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
ERECHIM,0-20000-0-86954,BRA,True,-52.30583,-27.65778,213,744,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
JOACABA,0-20000-0-86955,BRA,True,-51.55889,-27.16917,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
CURITIBANOS,0-20000-0-86956,BRA,True,-50.60417,-27.28861,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
ITUPORANGA,0-20000-0-86957,BRA,True,-49.64667,-27.41833,644,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
FLORIANOPOLIS-SAO JOSE,0-20000-0-86958,BRA,True,-48.62,-27.6025,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
SAO BORJA,0-20000-0-86960,BRA,True,-56.01556,-28.64944,730,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SAO LUIZ GONZAGA (86961-0),0-20000-0-86961,BRA,True,-54.9625,-28.41722,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
CRUZ ALTA (86962-0),0-20000-0-86962,BRA,True,-53.6736,-28.60344,78,744,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,DWD
PASSO FUNDO (86963-0),0-20000-0-86963,BRA,True,-52.40358,-28.2268,254,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SOLEDADE,0-20000-0-86964,BRA,True,-52.54239,-28.85921,56,744,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
LAGOA VERMELHA (86965-0),0-20000-0-86965,BRA,True,-51.51284,-28.22238,415,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
VACARIA (86966-0),0-20000-0-86966,BRA,True,-50.88274,-28.5136,596,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SAO JOSE DOS AUSENTES,0-20000-0-86967,BRA,True,-50.05778,-28.74861,481,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
BOM JARDIM DA SERRA - MORRO DA IGREJA,0-20000-0-86968,BRA,True,-49.47972,-28.12694,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
SAO JOAQUIM (86969-0),0-20000-0-86969,BRA,True,-49.93462,-28.27564,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
ARARANGUA,0-20000-0-86971,BRA,True,-49.49792,-28.93135,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
LAGUNA - FAROL DE SANTA MARTA (86972-0),0-20000-0-86972,BRA,True,-48.81333,-28.60417,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
URUGUAIANA (86973-0),0-20000-0-86973,BRA,True,-57.0819,-29.83987,534,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
ALEGRETE (86975-0),0-20000-0-86975,BRA,True,-55.52556,-29.70917,555,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANTIAGO (86976-0),0-20000-0-86976,BRA,True,-54.88565,-29.1916,733,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANTA MARIA (86977-0),0-20000-0-86977,BRA,True,-53.72056,-29.725,676,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
RIO PARDO,0-20000-0-86978,BRA,True,-52.38194,-29.87222,451,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
BENTO GONCALVES (86979-0),0-20000-0-86979,BRA,True,-51.5342,-29.16458,96,744,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CANELA,0-20000-0-86980,BRA,True,-50.82722,-29.36889,676,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
TORRES (86981-0),0-20000-0-86981,BRA,True,-49.73306,-29.35028,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
QUARAI,0-20000-0-86982,BRA,True,-56.43711,-30.36858,737,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANTANA DO LIVRAMENTO (86983-0),0-20000-0-86983,BRA,True,-55.40139,-30.75056,689,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
SAO GABRIEL,0-20000-0-86984,BRA,True,-54.31083,-30.34139,527,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
DOM PEDRITO,0-20000-0-86985,BRA,True,-54.61806,-31.0025,705,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CACAPAVA DO SUL,0-20000-0-86986,BRA,True,-53.46694,-30.54528,742,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
PORTO ALEGRE (86988-0),0-20000-0-86988,BRA,True,-51.17472,-30.05361,742,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CAMAQUA,0-20000-0-86989,BRA,True,-51.83424,-30.80795,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
TRAMANDAI,0-20000-0-86990,BRA,True,-50.13583,-30.01028,740,0,False,grey,OSCAR schedule issue,pressure,2026-07-01 00:00:00+00:00,ECMWF
BAGE (86992-0),0-20000-0-86992,BRA,True,-54.01333,-31.34778,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CANGUCU,0-20000-0-86993,BRA,True,-52.70083,-31.40333,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
RIO GRANDE (86995-0),0-20000-0-86995,BRA,True,-52.1,-32.03333,742,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
JAGUARAO,0-20000-0-86996,BRA,True,-53.37583,-32.53472,352,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANTA VITÓRIA DO PALMAR - BARRA DO CHUI (86998-0),0-20000-0-86998,BRA,True,-53.37139,-33.74167,741,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
LA QUIACA OBSERVATORIO,0-20000-0-87007,ARG,True,-65.60071,-22.10343,402,700,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
ORAN AERO,0-20000-0-87016,ARG,True,-64.32814,-23.15469,493,664,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
TARTAGAL AERO,0-20000-0-87022,ARG,True,-63.79653,-22.61658,155,151,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,ECMWF
JUJUY AERO,0-20000-0-87046,ARG,True,-65.0955,-24.38396,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SALTA AERO,0-20000-0-87047,ARG,True,-65.47575,-24.84434,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
RIVADAVIA,0-20000-0-87065,ARG,True,-62.88663,-24.18532,154,186,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
LAS LOMITAS,0-20000-0-87078,ARG,True,-60.59411,-24.70245,155,386,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
IGUAZU AERO,0-20000-0-87097,ARG,True,-54.47897,-25.73108,742,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
TUCUMAN AERO,0-20000-0-87121,ARG,True,-65.10843,-26.8373,742,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANTIAGO DEL ESTERO AERO,0-20000-0-87129,ARG,True,-64.2998,-27.75481,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
PRESIDENCIA ROQUE SAENZ PEÑA AERO,0-20000-0-87148,ARG,True,-60.48678,-26.74637,557,684,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
RESISTENCIA AERO,0-20000-0-87155,ARG,True,-59.04602,-27.43888,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FORMOSA AERO,0-20000-0-87162,ARG,True,-58.22929,-26.21242,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
BERNARDO DE IRIGOYEN AERO,0-20000-0-87163,ARG,True,-53.67121,-26.27793,139,155,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CORRIENTES AERO,0-20000-0-87166,ARG,True,-58.75974,-27.44979,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
ITUZAINGO,0-20000-0-87173,ARG,True,-56.67725,-27.58565,153,155,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
POSADAS AERO,0-20000-0-87178,ARG,True,-55.96705,-27.391,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
OBERA,0-20000-0-87187,ARG,True,-55.13158,-27.48372,70,81,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
TINOGASTA,0-20000-0-87211,ARG,True,-67.56526,-28.06725,152,182,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CHILECITO AERO,0-20000-0-87213,ARG,True,-67.44249,-29.21836,46,46,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
LA RIOJA AERO,0-20000-0-87217,ARG,True,-66.79336,-29.38171,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CATAMARCA AERO,0-20000-0-87222,ARG,True,-65.75528,-28.59348,741,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
VILLA DE MARIA DEL RIO SECO,0-20000-0-87244,ARG,True,-63.72755,-29.90577,93,554,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,DWD
CERES AERO,0-20000-0-87257,ARG,True,-61.93604,-29.87556,496,664,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
RECONQUISTA AERO,0-20000-0-87270,ARG,True,-59.69338,-29.20508,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
PASO DE LOS LIBRES AERO,0-20000-0-87289,ARG,True,-57.14849,-29.68931,496,744,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
JACHAL,0-20000-0-87305,ARG,True,-68.739,-30.22938,155,104,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
SAN JUAN AERO,0-20000-0-87311,ARG,True,-68.4224,-31.57462,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CHAMICAL AERO,0-20000-0-87320,ARG,True,-66.29641,-30.34773,401,484,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CHEPES,0-20000-0-87322,ARG,True,-66.57805,-31.34499,93,93,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
VILLA DOLORES AERO,0-20000-0-87328,ARG,True,-65.14904,-31.95129,402,634,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
CORDOBA AERO,0-20000-0-87344,ARG,True,-64.21185,-31.29663,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
CORDOBA OBSERVATORIO,0-20000-0-87345,ARG,True,-64.19826,-31.42076,631,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
ESCUELA DE AVIACION MILITAR AERO,0-20000-0-87347,ARG,True,-64.28061,-31.44207,423,403,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,ECMWF
PILAR OBSERVATORIO,0-20000-0-87349,ARG,True,-63.88202,-31.66809,495,668,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
SAUCE VIEJO AERO,0-20000-0-87371,ARG,True,-60.80532,-31.7078,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
PARANA AERO,0-20000-0-87374,ARG,True,-60.48411,-31.79033,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
MONTE CASEROS AERO,0-20000-0-87393,ARG,True,-57.639,-30.26172,741,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
CONCORDIA AERO,0-20000-0-87395,ARG,True,-58.00019,-31.29875,495,664,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
USPALLATA,0-20000-0-87405,ARG,True,-69.34008,-32.59459,139,139,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SAN MARTIN (MZA),0-20000-0-87416,ARG,True,-68.46489,-33.07325,403,403,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
MENDOZA AERO,0-20000-0-87418,ARG,True,-68.79631,-32.84375,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
MENDOZA OBSERVATORIO,0-20000-0-87420,ARG,True,-68.8728,-32.89476,496,588,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SAN LUIS AERO,0-20000-0-87436,ARG,True,-66.35139,-33.27453,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SANTA ROSA DE CONLARA AERO,0-20000-0-87444,ARG,True,-65.17992,-32.37899,445,434,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,ECMWF
VILLA REYNOLDS AERO,0-20000-0-87448,ARG,True,-65.37369,-33.71814,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
RIO CUARTO AERO,0-20000-0-87453,ARG,True,-64.27697,-33.0955,496,496,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,JMA
MARCOS JUAREZ AERO,0-20000-0-87467,ARG,True,-62.15051,-32.6797,402,484,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
VENADO TUERTO AERO,0-20000-0-87468,ARG,True,-61.96136,-33.68226,495,496,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
ROSARIO AERO,0-20000-0-87480,ARG,True,-60.78216,-32.90816,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
GUALEGUAYCHU AERO,0-20000-0-87497,ARG,True,-58.61076,-33.01245,495,496,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
MALARGUE AERO,0-20000-0-87506,ARG,True,-69.58338,-35.48129,494,680,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SAN RAFAEL AERO,0-20000-0-87509,ARG,True,-68.40163,-34.59087,496,672,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
GENERAL PICO AERO,0-20000-0-87532,ARG,True,-63.75938,-35.68813,496,496,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
LABOULAYE AERO,0-20000-0-87534,ARG,True,-63.36763,-34.12784,493,496,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
PEHUAJO AERO,0-20000-0-87544,ARG,True,-61.85978,-35.8407,402,484,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
JUNIN AERO,0-20000-0-87548,ARG,True,-60.93127,-34.55251,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
NUEVE DE JULIO,0-20000-0-87550,ARG,True,-60.88191,-35.43899,148,155,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SAN FERNANDO AERO,0-20000-0-87553,ARG,True,-58.58449,-34.45502,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
LAS FLORES,0-20000-0-87563,ARG,True,-59.13724,-36.04149,182,162,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
EL PALOMAR AERO,0-20000-0-87571,ARG,True,-58.61258,-34.60304,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
EZEIZA AERO,0-20000-0-87576,ARG,True,-58.54229,-34.81856,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
AEROPARQUE AERO,0-20000-0-87582,ARG,True,-58.41982,-34.55891,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BUENOS AIRES OBSERVATORIO,0-20000-0-87585,ARG,True,-58.48397,-34.59022,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
LA PLATA AERO,0-20000-0-87593,ARG,True,-57.89608,-34.96614,742,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
PUNTA INDIO B.A.,0-20000-0-87596,ARG,True,-57.29254,-35.35118,400,403,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SANTA ROSA AERO,0-20000-0-87623,ARG,True,-64.27988,-36.59311,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
CORONEL SUAREZ AERO,0-20000-0-87637,ARG,True,-61.89072,-37.45334,281,279,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
BOLIVAR AERO,0-20000-0-87640,ARG,True,-61.07265,-36.18638,402,484,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
AZUL AERO,0-20000-0-87641,ARG,True,-59.88642,-36.83212,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
OLAVARRIA AERO,0-20000-0-87643,ARG,True,-60.2228,-36.89058,243,472,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
TANDIL AERO,0-20000-0-87645,ARG,True,-59.23323,-37.24117,430,434,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
DOLORES AERO,0-20000-0-87648,ARG,True,-57.71687,-36.31695,402,403,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BENITO JUAREZ AERO,0-20000-0-87649,ARG,True,-59.79106,-37.70129,57,143,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,DWD
PIGUE AERO,0-20000-0-87679,ARG,True,-62.38654,-37.60819,81,363,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,DWD
TRES ARROYOS,0-20000-0-87688,ARG,True,-60.28454,-38.35947,155,182,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
MAR DEL PLATA AERO,0-20000-0-87692,ARG,True,-57.58145,-37.9321,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
NEUQUEN AERO,0-20000-0-87715,ARG,True,-68.1367,-38.95204,741,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
RIO COLORADO,0-20000-0-87736,ARG,True,-64.11859,-38.99803,90,93,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
BAHIA BLANCA AERO,0-20000-0-87750,ARG,True,-62.16304,-38.71474,740,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
BARILOCHE AERO,0-20000-0-87765,ARG,True,-71.16417,-41.1475,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
MAQUINCHAO,0-20000-0-87774,ARG,True,-68.70648,-41.2439,553,558,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SAN ANTONIO OESTE AERO,0-20000-0-87784,ARG,True,-65.03093,-40.75716,92,448,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
VIEDMA AERO,0-20000-0-87791,ARG,True,-63.007,-40.86347,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
EL BOLSON AERO,0-20000-0-87800,ARG,True,-71.53394,-41.95407,155,155,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
ESQUEL AERO,0-20000-0-87803,ARG,True,-71.145,-42.90588,497,712,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
PASO DE INDIOS,0-20000-0-87814,ARG,True,-69.04753,-43.86177,155,155,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
PUERTO MADRYN AERO,0-20000-0-87823,ARG,True,-65.10154,-42.75552,560,558,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
TRELEW AERO,0-20000-0-87828,ARG,True,-65.28209,-43.20894,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
PERITO MORENO AERO,0-20000-0-87852,ARG,True,-70.98495,-46.53849,396,496,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
COMODORO RIVADAVIA AERO,0-20000-0-87860,ARG,True,-67.46194,-45.7923,744,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
GOBERNADOR GREGORES AERO,0-20000-0-87880,ARG,True,-70.16268,-48.78237,90,93,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
PUERTO DESEADO AERO,0-20000-0-87896,ARG,True,-65.90781,-47.73373,93,444,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,DWD
EL CALAFATE AERO,0-20000-0-87904,ARG,True,-72.05149,-50.28455,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
SAN JULIAN AERO,0-20000-0-87909,ARG,True,-67.80319,-49.3082,93,448,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,DWD
RIO GALLEGOS AERO,0-20000-0-87925,ARG,True,-69.30798,-51.61156,740,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
RIO GRANDE B.A.,0-20000-0-87934,ARG,True,-67.75871,-53.78026,742,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
USHUAIA AERO,0-20000-0-87938,ARG,True,-68.30342,-54.84005,743,744,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
BASE ESPERANZA,0-20000-0-88963,ARG,True,-56.99789,-63.39884,249,248,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
BASE ORCADAS,0-20000-0-88968,ARG,True,-44.73846,-60.73775,248,248,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
GEORG VON NEUMAYER,0-20000-0-89002,DEU,True,-8.25,-70.66667,248,186,False,purple,More than 100%,pressure,2026-07-01 00:00:00+00:00,DWD
HALVFARRYGGEN,0-20000-0-89003,DEU,True,-6.80027,-71.17489,115,744,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
S.A.N.A.E. AWS,0-20000-0-89004,ZAF,True,-2.8394,-71.674,133,744,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
AMUNDSEN-SCOTT,0-20000-0-89009,USA,True,0.0,-89.99999,120,248,False,orange,Availability issues (>= 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
SOERASEN,0-20000-0-89011,DEU,True,-10.03085,-71.3649,217,744,False,red,Availability issues (< 30%),pressure,2026-07-01 00:00:00+00:00,ECMWF
NORDENSKIOLD BASE,0-20000-0-89014,FIN,True,-13.38333,-73.05,246,248,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,ECMWF
BASE BELGRANO II,0-20000-0-89034,ARG,True,-34.62555,-77.87361,248,248,False,green,Normal (>= 80%),pressure,2026-07-01 00:00:00+00:00,DWD
FILCHNER,0-20000-0-89047,DEU,True,-44.43199,-80.43681,0,744,False,black,Not received in period,pressure,2026-07-01 00:00:00+00:00,DWD
